,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
9,56,ザック・ワイス,3.21,12,0,0,0,0,1,0,1,0,1.000,14,9,4,15,9.64,6,1,0,0,6,5,.180,2.50,1.07,ボストン・レッドソックス
10,57,ジョエリー・ロドリゲス,6.55,11,0,0,0,0,0,0,0,0,.000,11,13,2,14,11.45,6,0,0,0,9,8,.289,2.33,1.73,ボストン・レッドソックス
11,61,ケイレブ・オルト,6.26,21,2,0,0,0,1,2,1,0,.333,23,27,6,24,9.39,9,1,2,0,19,16,.290,2.67,1.57,ボストン・レッドソックス
12,63,ジャスティン・ガーザ,7.36,17,1,0,0,0,0,2,0,0,.000,18.1,22,3,17,8.35,12,1,2,1,17,15,.286,1.42,1.85,ボストン・レッドソックス
13,65,ジェームズ・パクストン,4.50,19,19,0,0,8,7,5,0,0,.583,96,93,18,101,9.47,33,2,5,0,51,48,.250,3.06,1.31,ボストン・レッドソックス
14,66,ブライアン・ベロ,4.24,28,28,0,0,15,12,11,0,0,.522,157,165,24,132,7.57,45,6,1,0,77,74,.270,2.93,1.34,ボストン・レッドソックス
15,68,マウリシオ・ロベラ,4.89,30,0,0,0,0,2,3,0,0,.400,35,36,3,29,7.46,15,4,1,0,25,19,.259,1.93,1.46,ボストン・レッドソックス
16,72,クリス・マーフィー,4.91,20,0,0,0,0,1,2,0,1,.333,47.2,50,5,49,9.25,17,1,4,0,27,26,.263,2.88,1.41,ボストン・レッドソックス
17,73,ニック・ロバートソン,6.04,18,1,0,0,0,0,1,1,0,.000,22.1,30,3,26,10.48,9,0,0,0,19,15,.316,2.89,1.75,ボストン・レッドソックス
18,74,ケンリー・ジャンセン,3.63,51,0,0,0,0,3,6,0,29,.333,44.2,40,5,52,10.48,17,2,1,2,21,18,.237,3.06,1.28,ボストン・レッドソックス
19,75,ブランドン・ウォルター,6.26,9,0,0,0,0,0,0,0,1,.000,23,32,3,16,6.26,7,1,1,0,17,16,.327,2.29,1.70,ボストン・レッドソックス
20,76,ザック・ケリー,3.86,8,0,0,0,0,0,0,0,0,.000,9.1,7,0,6,5.79,8,2,1,0,4,4,.219,0.75,1.61,ボストン・レッドソックス
21,78,ジョー・ジャック,5.06,23,1,0,0,0,2,1,0,1,.667,26.2,32,2,20,6.75,10,6,1,0,17,15,.308,2.00,1.58,ボストン・レッドソックス
22,79,ブライアン・マタ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ボストン・レッドソックス
23,83,ブレナン・ベルナルディノ,3.20,55,6,0,0,0,2,1,4,0,.667,50.2,48,4,58,10.30,18,6,3,0,19,18,.250,3.22,1.30,ボストン・レッドソックス
24,89,タナー・ホウク,5.01,21,21,0,0,5,6,10,0,0,.375,106,104,14,99,8.41,41,6,1,0,61,59,.254,2.41,1.37,ボストン・レッドソックス
25,-,ローガン・ギラスピー,6.00,11,0,0,0,0,0,1,2,0,.000,9,14,2,8,8.00,5,1,1,0,7,6,.350,1.60,2.11,ボストン・レッドソックス
26,19,パブロ・レイエス,4.50,2,0,0,0,0,0,0,0,0,.000,2,3,0,0,0.00,4,0,1,0,1,1,.333,0.00,3.50,ボストン・レッドソックス
0,29,ザック・マカリスター,10.13,7,0,0,0,0,0,0,2,0,.000,5.1,9,2,5,8.44,2,1,0,0,7,6,.346,2.50,2.06,ニューヨーク・ヤンキース
1,30,ルーク・ウィーバー,6.40,29,25,0,0,2,3,6,0,0,.333,123.2,155,29,109,7.93,40,4,3,0,90,88,.301,2.73,1.58,ニューヨーク・ヤンキース
2,34,マイケル・キング,2.75,49,9,0,0,2,4,8,8,6,.333,104.2,88,10,127,10.92,32,5,2,1,35,32,.226,3.97,1.15,ニューヨーク・ヤンキース
3,35,クレイ・ホームズ,2.86,66,0,0,0,0,4,4,5,24,.500,63,51,2,71,10.14,23,3,5,1,22,20,.218,3.09,1.17,ニューヨーク・ヤンキース
4,36,クラーク・シュミット,4.64,33,32,0,0,5,9,9,0,0,.500,159,169,24,149,8.43,46,11,11,2,91,82,.268,3.24,1.35,ニューヨーク・ヤンキース
5,40,ルイス・セベリーノ,6.65,19,18,0,0,5,4,8,0,0,.333,89.1,113,23,79,7.96,34,5,1,3,73,66,.301,2.32,1.65,ニューヨーク・ヤンキース
6,41,トミー・ケンリー,2.66,42,0,0,0,0,1,3,14,2,.250,40.2,26,5,48,10.62,19,1,3,0,14,12,.183,2.53,1.11,ニューヨーク・ヤンキース
7,43,ホナタン・ロアイシガ,3.06,17,0,0,0,0,0,2,5,0,.000,17.2,14,2,6,3.06,1,2,0,0,7,6,.219,6.00,0.85,ニューヨーク・ヤンキース
8,45,ゲリット・コール,2.63,33,33,2,2,24,15,4,0,0,.789,209,157,20,222,9.56,48,7,4,1,64,61,.206,4.63,0.98,ニューヨーク・ヤンキース
9,47,フランキー・モンタス,0.00,1,0,0,0,0,1,0,0,0,1.000,1.1,2,0,1,6.75,1,0,0,0,0,0,.333,1.00,2.25,ニューヨーク・ヤンキース
10,50,マット・ボウマン,9.00,3,0,0,0,0,0,0,1,0,.000,4,6,1,3,6.75,2,0,1,0,4,4,.353,1.50,2.00,ニューヨーク・ヤンキース
11,54,アンソニー・ミシェビッチ,7.36,11,0,0,0,0,2,0,1,0,1.000,11,17,2,8,6.55,6,0,3,0,11,9,.354,1.33,2.09,ニューヨーク・ヤンキース
12,55,カルロス・ロドン,6.85,14,14,0,0,3,3,8,0,0,.273,64.1,65,15,64,8.95,28,4,9,0,51,49,.261,2.29,1.45,ニューヨーク・ヤンキース
13,56,ルー・トリビノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・ヤンキース
14,58,ワンディ・ペラルタ,2.83,63,0,0,0,0,4,2,18,4,.667,54,36,7,51,8.50,30,6,1,3,19,17,.190,1.70,1.22,ニューヨーク・ヤンキース
15,59,スコット・エフロス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・ヤンキース
16,62,ライアン・ウェバー,3.14,8,0,0,0,0,1,0,1,1,1.000,14.1,17,2,7,4.40,1,1,0,0,5,5,.298,7.00,1.26,ニューヨーク・ヤンキース
17,63,ニック・ラミレス,2.66,32,0,0,0,0,1,2,2,1,.333,40.2,41,1,28,6.20,9,1,0,1,17,12,.256,3.11,1.23,ニューヨーク・ヤンキース
18,65,ネストル・コルテス,4.97,12,12,0,0,3,5,2,0,0,.714,63.1,59,11,67,9.52,20,3,0,0,36,35,.244,3.35,1.25,ニューヨーク・ヤンキース
19,71,イアン・ハミルトン,2.64,39,3,0,0,0,3,2,5,2,.600,58,45,2,69,10.71,26,3,1,0,19,17,.215,2.65,1.22,ニューヨーク・ヤンキース
20,76,ジョニー・ブリトー,4.28,25,13,0,0,0,9,7,1,1,.563,90.1,82,14,72,7.17,28,4,0,1,47,43,.244,2.57,1.22,ニューヨーク・ヤンキース
21,81,ルイス・ギル,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・ヤンキース
22,84,アルバート・アブレイユ,4.73,45,0,0,0,0,2,2,3,0,.500,59,52,9,61,9.31,35,6,5,0,39,31,.231,1.74,1.47,ニューヨーク・ヤンキース
23,85,グレゴリー・ワイサート,4.05,17,0,0,0,0,0,0,2,0,.000,20,21,3,22,9.90,8,1,1,1,9,9,.273,2.75,1.45,ニューヨーク・ヤンキース
24,92,マット・クルック,24.75,4,0,0,0,0,0,0,0,0,.000,4,8,1,3,6.75,6,0,1,0,11,11,.400,0.50,3.50,ニューヨーク・ヤンキース
25,93,ケイナン・ミドルトン,3.38,51,0,0,0,0,2,2,5,2,.500,50.2,40,8,64,11.37,23,1,2,0,20,19,.214,2.78,1.24,ニューヨーク・ヤンキース
26,94,ヨエンドリス・ゴメス,0.00,1,0,0,0,0,0,0,0,0,.000,2,1,0,4,18.00,0,1,0,0,0,0,.143,0.00,0.50,ニューヨーク・ヤンキース
27,97,ロン・マリナッシオ,3.99,45,0,0,0,0,4,5,7,2,.444,47.1,35,6,56,10.65,27,7,2,0,24,21,.208,2.07,1.31,ニューヨーク・ヤンキース
28,98,ランディ・バスケス,2.87,11,5,0,0,0,2,2,0,0,.500,37.2,30,5,33,7.88,18,4,3,0,12,12,.211,1.83,1.27,ニューヨーク・ヤンキース
29,12,アイザイア・カイナーファレファ,2.25,4,0,0,0,0,0,0,0,0,.000,4,4,0,1,2.25,0,0,0,0,1,1,.250,0.00,1.00,ニューヨーク・ヤンキース
0,6,アレク・マノア,5.87,19,19,0,0,4,3,9,0,0,.250,87.1,93,15,79,8.14,59,9,3,3,61,57,.269,1.34,1.74,トロント・ブルージェイズ
1,12,ジョーダン・ヒックス,3.29,65,0,0,0,0,3,9,13,12,.250,65.2,57,4,81,11.10,32,4,8,0,30,24,.231,2.53,1.36,トロント・ブルージェイズ
2,16,菊池雄星,3.86,32,32,0,0,9,11,6,0,0,.647,167.2,165,27,181,9.72,48,4,7,0,78,72,.255,3.77,1.27,トロント・ブルージェイズ
3,17,ホセ・ベリオス,3.65,32,32,0,0,15,11,12,0,0,.478,189.2,173,25,184,8.73,52,9,4,1,82,77,.241,3.54,1.19,トロント・ブルージェイズ
4,24,ネート・ピアソン,4.85,35,0,0,0,0,5,2,3,1,.714,42.2,36,7,43,9.07,18,3,5,0,25,23,.226,2.39,1.27,トロント・ブルージェイズ
5,33,トレバー・リチャーズ,4.95,56,3,0,0,0,2,1,11,0,.667,72.2,63,13,105,13.00,35,2,5,0,41,40,.228,3.00,1.35,トロント・ブルージェイズ
6,34,ケビン・ガウスマン,3.16,31,31,0,0,20,12,9,0,0,.571,185,163,19,237,11.53,55,3,3,2,72,65,.233,4.31,1.18,トロント・ブルージェイズ
7,37,チャド・グリーン,5.25,12,0,0,0,0,3,0,2,0,1.000,12,12,1,16,12.00,4,0,0,0,10,7,.250,4.00,1.33,トロント・ブルージェイズ
8,40,クリス・バジット,3.60,33,33,1,1,21,16,8,0,0,.667,200,176,28,186,8.37,59,12,4,3,88,80,.235,3.15,1.18,トロント・ブルージェイズ
9,44,ボーデン・フランシス,1.73,20,0,0,0,0,1,0,1,1,1.000,36.1,22,5,35,8.67,8,1,1,2,7,7,.175,4.38,0.83,トロント・ブルージェイズ
10,46,ウェス・パーソンズ,20.25,1,1,0,0,0,0,1,0,0,.000,4,10,2,3,6.75,3,1,2,0,9,9,.455,1.00,3.25,トロント・ブルージェイズ
11,50,エリック・スワンソン,2.97,69,0,0,0,0,4,2,29,4,.667,66.2,52,8,75,10.13,21,0,0,0,22,22,.217,3.57,1.10,トロント・ブルージェイズ
12,56,ザック・ポップ,6.59,15,0,0,0,0,1,1,1,0,.500,13.2,11,4,14,9.22,6,0,1,0,11,10,.220,2.33,1.24,トロント・ブルージェイズ
13,58,ティム・メイザ,1.52,69,0,0,0,0,3,1,22,1,.750,53.1,50,2,53,8.94,15,0,1,0,10,9,.251,3.53,1.22,トロント・ブルージェイズ
14,60,ヨスバー・ズルエタ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,トロント・ブルージェイズ
15,65,ヘーゲン・ダナー,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,トロント・ブルージェイズ
16,68,ジョーダン・ロマノ,2.90,59,0,0,0,0,5,7,2,36,.417,59,48,6,72,10.98,24,2,0,1,20,19,.218,3.00,1.22,トロント・ブルージェイズ
17,90,アダム・シンバー,7.40,22,0,0,0,0,0,2,1,1,.000,20.2,25,6,12,5.23,7,4,0,0,18,17,.301,1.71,1.55,トロント・ブルージェイズ
18,92,ゲネシス・カブレラ,4.04,61,0,0,0,0,2,1,11,0,.667,55.2,49,8,58,9.38,24,2,1,1,28,25,.232,2.42,1.31,トロント・ブルージェイズ
19,93,イミ・ガルシア,4.09,73,0,0,0,0,3,4,19,3,.429,66,67,8,79,10.77,15,6,0,0,35,30,.261,5.27,1.24,トロント・ブルージェイズ
20,99,柳賢振,3.46,11,11,0,0,1,3,3,0,0,.500,52,53,9,38,6.58,14,1,1,0,25,20,.257,2.71,1.29,トロント・ブルージェイズ
21,28,アーニー・クレメント,9.00,1,0,0,0,0,0,0,0,0,.000,1,3,0,0,0.00,0,1,0,0,1,1,.500,0.00,3.00,トロント・ブルージェイズ
0,11,シェーン・バズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,タンパベイ・レイズ
1,18,シェーン・マクラナハン,3.29,21,21,0,0,12,11,2,0,0,.846,115,95,15,121,9.47,41,0,1,0,42,42,.222,2.95,1.18,タンパベイ・レイズ
2,19,ジョシュ・フレミング,4.70,12,3,0,0,0,2,0,1,0,1.000,51.2,56,9,25,4.35,19,0,2,0,29,27,.281,1.32,1.45,タンパベイ・レイズ
3,20,タイラー・グラスノー,3.53,21,21,0,0,9,10,7,0,0,.588,120,93,13,162,12.15,37,1,11,0,52,47,.209,4.38,1.08,タンパベイ・レイズ
4,24,ザック・エフリン,3.50,31,31,0,0,17,16,8,0,0,.667,177.2,158,19,186,9.42,24,3,0,0,69,69,.235,7.75,1.02,タンパベイ・レイズ
5,26,ロバート・スティーブンソン,3.10,60,0,0,0,0,3,4,15,1,.429,52.1,30,8,77,13.24,16,0,4,0,20,18,.165,4.81,0.88,タンパベイ・レイズ
6,29,ピーター・フェアバンクス,2.58,49,0,0,0,0,2,4,2,25,.333,45.1,26,3,68,13.50,20,4,6,0,14,13,.164,3.40,1.01,タンパベイ・レイズ
7,30,ジェーク・ディークマン,3.34,63,0,0,0,0,0,2,8,0,.000,56.2,37,3,64,10.16,38,1,3,2,29,21,.183,1.68,1.32,タンパベイ・レイズ
8,34,アーロン・シベル,3.46,23,23,0,0,7,7,5,0,0,.583,122.1,109,12,116,8.53,33,5,5,0,47,47,.235,3.52,1.16,タンパベイ・レイズ
9,36,アンドルー・キトレッジ,3.09,14,0,0,0,0,2,0,1,1,1.000,11.2,12,1,10,7.71,2,1,0,0,4,4,.255,5.00,1.20,タンパベイ・レイズ
10,38,コリン・ポシェ,2.23,66,0,0,0,0,12,3,22,1,.800,60.2,42,4,61,9.05,24,1,3,0,17,15,.194,2.54,1.09,タンパベイ・レイズ
11,41,コルビー・ホワイト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,タンパベイ・レイズ
12,45,タジ・ブラッドリー,5.59,23,21,0,0,1,5,8,0,0,.385,104.2,106,23,129,11.09,39,1,6,0,69,65,.255,3.31,1.39,タンパベイ・レイズ
13,47,ジェイソン・アダム,2.98,56,0,0,0,0,4,2,11,12,.667,54.1,35,7,69,11.43,20,9,2,0,21,18,.181,3.45,1.01,タンパベイ・レイズ
14,48,クリス・デベンスキー,4.46,38,0,0,0,0,6,4,10,0,.600,42.1,36,6,42,8.93,11,1,1,0,24,21,.229,3.82,1.11,タンパベイ・レイズ
15,49,ケビン・ケリー,3.09,57,0,0,0,0,5,2,12,1,.714,67,53,2,56,7.52,15,10,1,0,27,23,.211,3.73,1.01,タンパベイ・レイズ
16,52,ザック・リテル,4.10,28,14,0,0,4,3,6,0,0,.333,90,94,13,74,7.40,12,4,4,0,43,41,.261,6.17,1.18,タンパベイ・レイズ
17,57,ドルー・ラスムセン,2.62,8,8,0,0,3,4,2,0,0,.667,44.2,36,2,47,9.47,11,1,2,0,13,13,.221,4.27,1.05,タンパベイ・レイズ
18,58,カルビン・フォーチャー,7.01,17,4,0,0,0,1,1,1,0,.500,25.2,31,4,25,8.77,12,1,4,0,20,20,.290,2.08,1.68,タンパベイ・レイズ
19,59,ジェフリー・スプリングス,0.56,3,3,0,0,2,2,0,0,0,1.000,16,4,1,24,13.50,4,0,0,0,1,1,.080,6.00,0.50,タンパベイ・レイズ
20,60,ギャレット・クレビンジャー,3.00,15,0,0,0,0,1,0,0,0,1.000,12,6,2,14,10.50,6,1,1,0,5,4,.146,2.33,1.00,タンパベイ・レイズ
21,64,ショーン・アームストロング,1.38,39,6,0,0,0,1,0,6,0,1.000,52,36,2,54,9.35,11,4,0,0,12,8,.188,4.91,0.90,タンパベイ・レイズ
22,68,ジャレン・ビークス,5.95,30,8,0,0,0,2,3,2,1,.400,42.1,42,4,47,9.99,21,1,3,0,28,28,.251,2.24,1.49,タンパベイ・レイズ
23,71,クーパー・クリスウェル,5.73,10,0,0,0,0,1,1,0,0,.500,33,40,6,27,7.36,11,4,2,0,23,21,.296,2.45,1.55,タンパベイ・レイズ
24,74,ジェイコブ・ロペス,4.38,4,1,0,0,0,1,0,0,1,1.000,12.1,14,0,8,5.84,2,2,1,0,7,6,.280,4.00,1.30,タンパベイ・レイズ
25,-,コール・サルサー,6.75,4,0,0,0,0,0,0,0,0,.000,5.1,5,2,4,6.75,3,0,0,0,4,4,.250,1.33,1.50,タンパベイ・レイズ
26,14,クリスティアン・ベタンコート,81.00,1,0,0,0,0,0,0,0,0,.000,0.1,3,1,0,0.00,0,0,0,0,3,3,.750,0.00,9.00,タンパベイ・レイズ
27,50,レネ・ピント,45.00,1,0,0,0,0,0,0,0,0,.000,1,5,3,0,0.00,0,0,0,0,5,5,.625,0.00,5.00,タンパベイ・レイズ
28,55,ルーカス・レイリー,30.38,2,0,0,0,0,0,0,0,0,.000,2.2,11,2,1,3.38,0,0,0,0,9,9,.579,0.00,4.13,タンパベイ・レイズ
0,31,リアム・ヘンドリックス,5.40,5,0,0,0,0,2,0,0,1,1.000,5,4,1,3,5.40,1,0,0,0,3,3,.222,3.00,1.00,シカゴ・ホワイトソックス
1,34,マイケル・コペック,5.43,30,27,0,0,5,5,12,0,0,.294,129.1,115,29,134,9.32,91,11,9,0,80,78,.238,1.47,1.59,シカゴ・ホワイトソックス
2,39,アーロン・バマー,6.79,61,0,0,0,0,5,5,15,0,.500,58.1,53,4,78,12.03,36,5,6,0,45,44,.236,2.17,1.53,シカゴ・ホワイトソックス
3,41,ブライアン・ショー,4.14,38,0,0,0,0,0,0,4,4,.000,45.2,39,3,40,7.88,17,6,1,0,21,21,.235,2.35,1.23,シカゴ・ホワイトソックス
4,45,ギャレット・クロシェ,3.55,13,0,0,0,0,0,2,0,0,.000,12.2,12,1,12,8.53,13,1,1,0,6,5,.255,0.92,1.97,シカゴ・ホワイトソックス
5,47,トゥーキ・トゥーサント,4.97,20,16,0,0,2,4,7,0,0,.364,87,69,10,85,8.79,57,7,3,1,48,48,.223,1.49,1.45,シカゴ・ホワイトソックス
6,48,ヨハン・ラミレス,4.23,31,0,0,0,0,1,0,3,0,1.000,38.1,39,3,35,8.22,17,11,3,0,21,18,.265,2.06,1.46,シカゴ・ホワイトソックス
7,52,マイク・クレビンジャー,3.77,24,24,2,0,10,9,9,0,0,.500,131.1,121,16,110,7.54,40,9,6,0,56,55,.244,2.75,1.23,シカゴ・ホワイトソックス
8,54,ホセ・ウレーニャ,6.45,10,10,0,0,2,0,7,0,0,.000,44.2,50,13,29,5.84,22,1,2,0,37,32,.284,1.32,1.61,シカゴ・ホワイトソックス
9,57,タナー・バンクス,4.43,32,3,0,0,0,1,4,1,1,.200,61,59,10,51,7.52,16,4,1,0,32,30,.254,3.19,1.23,シカゴ・ホワイトソックス
10,58,ジミー・ランバート,5.26,35,1,0,0,0,2,3,3,1,.400,37.2,41,10,41,9.80,20,1,0,0,26,22,.273,2.05,1.62,シカゴ・ホワイトソックス
11,59,デクラン・クローニン,9.00,9,0,0,0,0,0,1,1,0,.000,11,11,3,8,6.55,7,2,0,0,12,11,.262,1.14,1.64,シカゴ・ホワイトソックス
12,60,グレゴリー・サントス,3.39,60,0,0,0,0,2,2,6,5,.500,66.1,69,2,66,8.95,17,5,2,1,29,25,.258,3.88,1.30,シカゴ・ホワイトソックス
13,61,ニコラス・パディリア,5.79,3,0,0,0,0,0,1,0,0,.000,4.2,9,1,6,11.57,1,0,0,0,3,3,.409,6.00,2.14,シカゴ・ホワイトソックス
14,62,ジェシー・ショルテンス,5.29,26,11,0,0,3,1,9,1,1,.100,85,100,15,58,6.14,30,2,1,0,54,50,.292,1.93,1.53,シカゴ・ホワイトソックス
15,63,マット・フォスター,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・ホワイトソックス
16,64,ダイビ・ガルシア,2.40,8,0,0,0,0,0,1,0,1,.000,15,9,2,10,6.00,12,1,0,0,9,4,.173,0.83,1.40,シカゴ・ホワイトソックス
17,65,デービス・マーティン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・ホワイトソックス
18,66,エドガー・ナバーロ,7.27,8,0,0,0,0,0,0,0,0,.000,8.2,11,2,9,9.35,2,2,0,0,7,7,.314,4.50,1.50,シカゴ・ホワイトソックス
19,67,サミー・ペラルタ,4.05,16,0,0,0,0,2,0,0,0,1.000,20,19,2,18,8.10,11,0,0,0,11,9,.241,1.64,1.50,シカゴ・ホワイトソックス
20,68,レーン・ラムジー,5.85,21,0,0,0,0,1,0,3,0,1.000,20,25,1,18,8.10,9,0,3,0,13,13,.313,2.00,1.70,シカゴ・ホワイトソックス
